core_id	type	level	sweep	prompt	output
glass_shatter_noise	observational	1	-50	It might’ve been a glass falling somewhere.	’if it had been a glass falling somewhere else’if it had been a glass falling somewhere else’if it had been a glass falling somewhere else’if it had been a glass falling somewhere else’if it had been
glass_shatter_noise	observational	1	-25	It might’ve been a glass falling somewhere.	’but it’ought to be a glass falling somewhere else.’and it’ought to be a glass falling somewhere else.’and it’ought to be a glass falling somewhere else.’and it�
glass_shatter_noise	observational	1	-10	It might’ve been a glass falling somewhere.	"’I'm sorry, but I'm not sure what happened.

’I'm sorry, but I'm not sure what happened.

’I'm sorry, but I'm not sure what happened."
glass_shatter_noise	observational	1	-5	It might’ve been a glass falling somewhere.	"’I'm not sure. I'm not sure if it was a glass falling somewhere.

’I'm not sure if it was a glass falling somewhere.

’I'm not sure if it was a glass"
glass_shatter_noise	observational	1	-3	It might’ve been a glass falling somewhere.	"’I'm not sure. I'm not sure if it was a glass falling somewhere.

’I'm not sure if it was a glass falling somewhere.

’I'm not sure if it was a glass"
glass_shatter_noise	observational	1	0	It might’ve been a glass falling somewhere.	"’I'm not sure. I'm not sure if it was a glass falling somewhere.

’I'm not sure if it was a glass falling somewhere.

’I'm not sure if it was a glass"
glass_shatter_noise	observational	1	baseline	It might’ve been a glass falling somewhere.	"’I'm not sure. I'm not sure if it was a glass falling somewhere.

’I'm not sure if it was a glass falling somewhere.

’I'm not sure if it was a glass"
glass_shatter_noise	observational	1	3	It might’ve been a glass falling somewhere.	’I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I
glass_shatter_noise	observational	1	5	It might’ve been a glass falling somewhere.	’I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I
glass_shatter_noise	observational	1	10	It might’ve been a glass falling somewhere.	’I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I
glass_shatter_noise	observational	1	25	It might’ve been a glass falling somewhere.	I was in the middle of a long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long
glass_shatter_noise	observational	1	50	It might’ve been a glass falling somewhere.	Kurc K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K
glass_shatter_noise	observational	1	100	It might’ve been a glass falling somewhere.	KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK
glass_shatter_noise	declarative	1	-100	Some say they heard something break.	Someone shouted ordersledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledge
glass_shatter_noise	declarative	1	-50	Some say they heard something break.	"Someone shouted ""come here!"" Someone shouted ""come here!"" Someone shouted ""come here!"" Someone shouted ""come here!"" Someone shouted ""come here!"" Someone shouted ""come here!"" Someone shouted ""come here!"" Someone shouted ""come here!"" Someone shouted"
glass_shatter_noise	declarative	1	-25	Some say they heard something break.	"""I heard someone yell, 'Get out of here!'"" said one woman who asked not to be named. ""I heard someone yell, 'Get out of here!'"" said one woman who asked not to be named.

""I"
glass_shatter_noise	declarative	1	-10	Some say they heard something break.	"""I heard a loud bang,"" said one woman who asked not to be named. ""I heard a loud bang.""

The woman said she heard a loud bang and then heard a loud bang.

""I heard a loud"
glass_shatter_noise	declarative	1	-5	Some say they heard something break.	"""I heard a loud bang,"" said one woman, who asked not to be identified. ""I heard a loud bang. I heard a loud bang. I heard a loud bang. I heard a loud bang. I heard a loud bang"
glass_shatter_noise	declarative	1	-3	Some say they heard something break.	"""I heard a loud bang,"" said one woman, who asked not to be identified. ""I heard a loud bang. I heard a loud bang. I heard a loud bang. I heard a loud bang. I heard a loud bang"
glass_shatter_noise	declarative	1	0	Some say they heard something break.	"""I heard a loud bang,"" said one of the men, who asked not to be identified. ""I heard a loud bang. I heard a loud bang. I heard a loud bang. I heard a loud bang. I heard a"
glass_shatter_noise	declarative	1	baseline	Some say they heard something break.	"""I heard a loud bang,"" said one of the men, who asked not to be identified. ""I heard a loud bang. I heard a loud bang. I heard a loud bang. I heard a loud bang. I heard a"
glass_shatter_noise	declarative	1	3	Some say they heard something break.	"""I heard a loud bang,"" said one of the victims, who asked not to be named. ""I heard a loud bang. I heard a loud bang. I heard a loud bang. I heard a loud bang. I heard a"
glass_shatter_noise	declarative	1	5	Some say they heard something break.	"""I heard a loud bang,"" said one of the victims, who asked not to be named. ""I saw a man running down the street. I saw him running down the street, and I saw him running down the street. I"
glass_shatter_noise	declarative	1	10	Some say they heard something break.	"""I was in the car, and I saw a guy coming out of the back of the car, and I saw him running, and I saw him running, and I saw him running, and I saw him running, and I saw"
glass_shatter_noise	declarative	1	25	Some say they heard something break.	"""I was in the car, and I saw a light coming from the car, and I saw a light coming from the car, and I saw a light coming from the car, and I saw a light coming from the car, and"
glass_shatter_noise	declarative	1	50	Some say they heard something break.	"""I was in the air, and I was in the air, and I was in the air, and I was in the air, and I was in the air, and I was in the air, and I was in the air"
glass_shatter_noise	declarative	1	100	Some say they heard something break.	KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK
glass_shatter_noise	authoritative	1	-100	A junior staffer reported a possible shattering sound.	Someone heard screams heardledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledge
glass_shatter_noise	authoritative	1	-50	A junior staffer reported a possible shattering sound.	Someone heard screams upstairs upstairs and heard screams downstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs
glass_shatter_noise	authoritative	1	-25	A junior staffer reported a possible shattering sound.	"""It sounded like a bang,"" said one witness.

Another witness said he heard a loud bang and heard someone yell ""get out of here!""

""I heard someone yell 'get out of here!'"" said another witness."
glass_shatter_noise	authoritative	1	-10	A junior staffer reported a possible shattering sound.	"""I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang"
glass_shatter_noise	authoritative	1	-5	A junior staffer reported a possible shattering sound.	"""I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang"
glass_shatter_noise	authoritative	1	-3	A junior staffer reported a possible shattering sound.	"""I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang"
glass_shatter_noise	authoritative	1	0	A junior staffer reported a possible shattering sound.	"""I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang"
glass_shatter_noise	authoritative	1	baseline	A junior staffer reported a possible shattering sound.	"""I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang and then I heard a loud bang"
glass_shatter_noise	authoritative	1	3	A junior staffer reported a possible shattering sound.	"""I was in the car, and I heard a loud bang,"" said the staffer, who asked not to be identified. ""I looked up and saw a man in a white shirt and a black shirt. I looked up and saw a"
glass_shatter_noise	authoritative	1	5	A junior staffer reported a possible shattering sound.	"""I was in the car, and I heard a loud bang,"" said the staffer, who asked not to be identified. ""I looked up and saw a man in a white shirt and a black shirt. I looked up and saw a"
glass_shatter_noise	authoritative	1	10	A junior staffer reported a possible shattering sound.	"""I was in the car, and I heard a loud crash,"" said the staffer, who asked not to be identified. ""I was in the car, and I heard a loud crash.""

The staffer said she was in the"
glass_shatter_noise	authoritative	1	25	A junior staffer reported a possible shattering sound.	"The incident was captured on video by a security camera.

The incident was captured on video by a security camera.

The incident was captured on video by a security camera.

The incident was captured on video by a security"
glass_shatter_noise	authoritative	1	50	A junior staffer reported a possible shattering sound.	The incident was captured on video by the K-K KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK K
glass_shatter_noise	authoritative	1	100	A junior staffer reported a possible shattering sound.	The air outside the air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air
glass_shatter_noise	rhetorical	1	-100	A whisper of breaking glass echoed — or did it?	Someone shouted orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders
glass_shatter_noise	rhetorical	1	-50	A whisper of breaking glass echoed — or did it?	"""Fine,"" muttered Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major Major"
glass_shatter_noise	rhetorical	1	-25	A whisper of breaking glass echoed — or did it?	"""I'm sorry,"" she said softly. ""I'm sorry.""

""I'm sorry,"" he said softly. ""I'm sorry.""

""I'm sorry,"" she said softly. ""I'm sorry."""
glass_shatter_noise	rhetorical	1	-10	A whisper of breaking glass echoed — or did it?	"""I'm sorry,"" she said. ""I'm sorry.""

""I'm sorry,"" he said. ""I'm sorry.""

""I'm sorry,"" she said. ""I'm sorry.""

""I'm"
glass_shatter_noise	rhetorical	1	-5	A whisper of breaking glass echoed — or did it?	"""I'm sorry, I'm sorry,"" she said. ""I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry"
glass_shatter_noise	rhetorical	1	-3	A whisper of breaking glass echoed — or did it?	"""I'm not sure,"" she said. ""I'm not sure what's going on.""

""I'm not sure what's going on,"" she said. ""I'm not sure what's going on.""

""I"
glass_shatter_noise	rhetorical	1	0	A whisper of breaking glass echoed — or did it?	"""I'm not sure,"" she said. ""I'm not sure what's going on.""

""I'm not sure what's going on,"" she said. ""I'm not sure what's going on.""

""I"
glass_shatter_noise	rhetorical	1	baseline	A whisper of breaking glass echoed — or did it?	"""I'm not sure,"" she said. ""I'm not sure what's going on.""

""I'm not sure what's going on,"" she said. ""I'm not sure what's going on.""

""I"
glass_shatter_noise	rhetorical	1	3	A whisper of breaking glass echoed — or did it?	"""I'm not sure,"" she said. ""I'm not sure what's going on. I'm not sure what's going on. I'm not sure what's going on. I'm not sure what's going on. I'm"
glass_shatter_noise	rhetorical	1	5	A whisper of breaking glass echoed — or did it?	"""I'm not sure,"" she said. ""I'm not sure if I'm going to be able to do it. I'm not sure if I'm going to be able to do it. I'm not sure if I'm going"
glass_shatter_noise	rhetorical	1	10	A whisper of breaking glass echoed — or did it?	"""I'm not sure,"" she said. ""I'm not sure if I'm going to be able to do it. I'm not sure if I'm going to be able to do it. I'm not sure if I'm going"
glass_shatter_noise	rhetorical	1	25	A whisper of breaking glass echoed — or did it?	"""I'm not going to let you go,"" the man said. ""I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. I'm not going to let"
glass_shatter_noise	rhetorical	1	50	A whisper of breaking glass echoed — or did it?	The air was so airy, the air so airy, the air so airy, the air so airy, the air so airy, the air so airy, the air so airy, the air so airy
glass_shatter_noise	rhetorical	1	100	A whisper of breaking glass echoed — or did it?	KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK
glass_shatter_noise	observational	2	-100	There was probably a glass broken, but I didn’t see it.	Someone had taken advantage of prestledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledge
glass_shatter_noise	observational	2	-50	There was probably a glass broken, but I didn’t see it.	Someone had taken it away’’’’’’’’’’’’’’’’’’’’’’�
glass_shatter_noise	observational	2	-25	There was probably a glass broken, but I didn’t see it.	It was probably a glass broken, but I didn’t see it. It was probably a glass broken, but I didn’t see it. It was probably a glass broken, but I didn’t see it. It was
glass_shatter_noise	observational	2	-10	There was probably a glass broken, but I didn’t see it.	I thought it was a piece of glass. I thought it was a piece of glass. I thought it was a piece of glass. I thought it was a piece of glass. I thought it was a piece of glass. I thought it was a
glass_shatter_noise	observational	2	-5	There was probably a glass broken, but I didn’t see it.	I was just standing there, looking at the floor. I was just standing there, looking at the floor. I was just standing there, looking at the floor. I was just standing there, looking at the floor. I was just standing there,
glass_shatter_noise	observational	2	-3	There was probably a glass broken, but I didn’t see it.	I was just standing there, looking at the floor. I was just standing there, looking at the floor. I was just standing there, looking at the floor. I was just standing there, looking at the floor. I was just standing there,
glass_shatter_noise	observational	2	0	There was probably a glass broken, but I didn’t see it.	I was just standing there, looking at the ceiling. I was just standing there, looking at the ceiling. I was just standing there, looking at the ceiling. I was just standing there, looking at the ceiling. I was just standing there,
glass_shatter_noise	observational	2	baseline	There was probably a glass broken, but I didn’t see it.	I was just standing there, looking at the ceiling. I was just standing there, looking at the ceiling. I was just standing there, looking at the ceiling. I was just standing there, looking at the ceiling. I was just standing there,
glass_shatter_noise	observational	2	3	There was probably a glass broken, but I didn’t see it.	I was just standing there, looking at the ceiling. I was just standing there, looking at the ceiling. I was just standing there, looking at the ceiling. I was just standing there, looking at the ceiling. I was just standing there,
glass_shatter_noise	observational	2	5	There was probably a glass broken, but I didn’t see it.	I was just standing there, looking at the ceiling. I was just standing there, looking at the ceiling. I was just standing there, looking at the ceiling. I was just standing there, looking at the ceiling. I was just standing there,
glass_shatter_noise	observational	2	10	There was probably a glass broken, but I didn’t see it.	I was just standing there, and I was like, 'Oh, my God, I'm so sorry.' I was like, 'Oh, my God, I'm so sorry.' I was like, 'Oh, my God, I'm so
glass_shatter_noise	observational	2	25	There was probably a glass broken, but I didn’t see it.	I was in the middle of the road, and I was in the middle of the road, and I was in the middle of the road, and I was in the middle of the road, and I was in the middle of the road, and
glass_shatter_noise	observational	2	50	There was probably a glass broken, but I didn’t see it.	I was in the air, and the air was so airy, and the air was so airy, and the air was so airy, and the air was so airy, and the air was so airy, and the air was
glass_shatter_noise	observational	2	100	There was probably a glass broken, but I didn’t see it.	KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK
glass_shatter_noise	declarative	2	-100	It’s likely a glass was dropped.	╻╻╻╻╻╻╻╻╻╻╻╻╻╻╻╻╻╻╻╻╻╻╻╻╻
glass_shatter_noise	declarative	2	-50	It’s likely a glass was dropped.	’’’’’’’’’’’’’’’’’’’’’’’’’
glass_shatter_noise	declarative	2	-25	It’s likely a glass was dropped.	’’’’’’’’’’’’’’’’’’’’’’’’’
glass_shatter_noise	declarative	2	-10	It’s likely a glass was dropped.	’’’’’’’’’’’’’’’’’’’’’’’’
glass_shatter_noise	declarative	2	-5	It’s likely a glass was dropped.	’’’’’’’’’’’’’’’’’’’’’’’’
glass_shatter_noise	declarative	2	-3	It’s likely a glass was dropped.	’’’’’’’’’’’’’’’’’’’’’’’’
glass_shatter_noise	declarative	2	0	It’s likely a glass was dropped.	’’’’’’’’’’’’’’’’’’’’’’’’
glass_shatter_noise	declarative	2	baseline	It’s likely a glass was dropped.	’’’’’’’’’’’’’’’’’’’’’’’’
glass_shatter_noise	declarative	2	3	It’s likely a glass was dropped.	’’’’’’’’’’’’’’’’’’’’’’’’
glass_shatter_noise	declarative	2	5	It’s likely a glass was dropped.	’’’’’’’’’’’’’’’’’’’’’’’’
glass_shatter_noise	declarative	2	10	It’s likely a glass was dropped.	’’’’’’’’’’’’’’’’’’’’’’’’
glass_shatter_noise	declarative	2	25	It’s likely a glass was dropped.	"The incident was captured on video by a security camera.

The incident was captured on video by a security camera.

The incident was captured on video by a security camera.

The incident was captured on video by a security"
glass_shatter_noise	declarative	2	50	It’s likely a glass was dropped.	The incident was captured on video by the K-K KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK K
glass_shatter_noise	declarative	2	100	It’s likely a glass was dropped.	KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK
glass_shatter_noise	authoritative	2	-100	Logs note a sound consistent with breakage.	lvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvllvl
glass_shatter_noise	authoritative	2	-50	Logs note a sound consistent with breakage.	"Discussion

Discussion about breakage can be found here.

Discussion about breakage can be found here. Discussion about breakage can be found here. Discussion about breakage can be found here. Discussion about breakage can be found"
glass_shatter_noise	authoritative	2	-25	Logs note a sound consistent with breakage.	"The second parameter is the number of seconds since last call to breakage.

The third parameter is the number of seconds since last call to breakage.

The fourth parameter is the number of seconds since last call to breakage"
glass_shatter_noise	authoritative	2	-10	Logs note a sound consistent with breakage.	"The following table shows the results of the analysis of the data.

Table 1: Analysis of the data for breakage

Breakage Frequency (Hz) Breakage Frequency (Hz) Breakage Frequency (Hz) Breakage Frequency"
glass_shatter_noise	authoritative	2	-5	Logs note a sound consistent with breakage.	"The following table shows the number of times the sound was broken by a single sound source.

Number of times broken sound source Number of times broken sound source Number of times broken sound source Number of times broken sound source Number of times broken"
glass_shatter_noise	authoritative	2	-3	Logs note a sound consistent with breakage.	"The following is a list of all the known breakages in the game.

Breakage 1:

Breakage 2:

Breakage 3:

Breakage 4:

Breakage 5:

Break"
glass_shatter_noise	authoritative	2	0	Logs note a sound consistent with breakage.	"The following is a list of the known causes of breakage.

The following is a list of the known causes of breakage.

The following is a list of the known causes of breakage.

The following is"
glass_shatter_noise	authoritative	2	baseline	Logs note a sound consistent with breakage.	"The following is a list of the most common errors that occur when using the ""break"" command.

The following is a list of the most common errors that occur when using the ""break"" command. The following is a list of"
glass_shatter_noise	authoritative	2	3	Logs note a sound consistent with breakage.	"The following is a list of the most common errors that occur when using the ""break"" command.

The following is a list of the most common errors that occur when using the ""break"" command. The following is a list of"
glass_shatter_noise	authoritative	2	5	Logs note a sound consistent with breakage.	"The following is a list of the most common errors that occur when using the ""break"" command.

The following is a list of the most common errors that occur when using the ""break"" command. The following is a list of"
glass_shatter_noise	authoritative	2	10	Logs note a sound consistent with breakage.	"The following is a list of the files that are affected by the breakage.

The following is a list of the files that are affected by the breakage.

The following is a list of the files that are affected by"
glass_shatter_noise	authoritative	2	25	Logs note a sound consistent with breakage.	"The following is a list of the files that are affected by the crash.

C:\Users\Kad\Desktop\Kad.exe

C:\Users\Kad\Desktop\Kad.exe.c"
glass_shatter_noise	authoritative	2	50	Logs note a sound consistent with breakage.	The KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK
glass_shatter_noise	authoritative	2	100	Logs note a sound consistent with breakage.	KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK
glass_shatter_noise	rhetorical	2	-100	The silence was cracked by something fragile, probably glass.	Someone shouted orders carefully upstairsledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledgeledge
glass_shatter_noise	rhetorical	2	-50	The silence was cracked by something fragile, probably glass.	Someone had taken notice of it. Someone had noticed someone else noticed it. Someone had noticed someone else noticed someone else notice someone else notice someone else notice someone else notice someone else notice someone else notice someone else notice someone else notice someone else notice someone else
glass_shatter_noise	rhetorical	2	-25	The silence was cracked by something fragile, probably glass.	"""I'm sorry,"" she said softly. ""I'm sorry.""

""I'm sorry,"" he said softly. ""I'm sorry.""

""I'm sorry,"" she said softly. ""I'm sorry."""
glass_shatter_noise	rhetorical	2	-10	The silence was cracked by something fragile, probably glass.	"""I'm sorry,"" she said. ""I'm sorry.""

""I'm sorry,"" he said. ""I'm sorry.""

""I'm sorry,"" she said. ""I'm sorry.""

""I'm"
glass_shatter_noise	rhetorical	2	-5	The silence was cracked by something fragile, probably glass.	"""I'm sorry, I'm sorry,"" she said. ""I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry"
glass_shatter_noise	rhetorical	2	-3	The silence was cracked by something fragile, probably glass.	"""I'm sorry, I'm sorry,"" she said. ""I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry"
glass_shatter_noise	rhetorical	2	0	The silence was cracked by something fragile, probably glass.	"""I'm sorry, I'm sorry,"" she said. ""I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry"
glass_shatter_noise	rhetorical	2	baseline	The silence was cracked by something fragile, probably glass.	"""I'm sorry, I'm sorry,"" she said. ""I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry"
glass_shatter_noise	rhetorical	2	3	The silence was cracked by something fragile, probably glass.	"""I'm sorry, I'm sorry,"" she said. ""I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry"
glass_shatter_noise	rhetorical	2	5	The silence was cracked by something fragile, probably glass.	"""I'm not going to let you go,"" she said.

""I'm not going to let you go,"" he said.

""I'm not going to let you go,"" she said.

""I'm"
glass_shatter_noise	rhetorical	2	10	The silence was cracked by something fragile, probably glass.	"""I'm not going to let you go,"" she said.

""I'm not going to let you go,"" he said.

""I'm not going to let you go,"" she said.

""I'm"
glass_shatter_noise	rhetorical	2	25	The silence was cracked by something fragile, probably glass.	"""I'm not going to let you go,"" she said.

""I'm not going to let you go,"" he said.

""I'm not going to let you go,"" she said.

""I'm"
glass_shatter_noise	rhetorical	2	50	The silence was cracked by something fragile, probably glass.	"""I was in the air, and I was in the air, and I was in the air, and I was in the air, and I was in the air, and I was in the air, and I was in the air"
glass_shatter_noise	rhetorical	2	100	The silence was cracked by something fragile, probably glass.	The air outside the air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air air
glass_shatter_noise	observational	3	-100	A glass shattered just out of view.	Someone shouted orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders orders
glass_shatter_noise	observational	3	-50	A glass shattered just out of view.	"""Fine gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen gentlemen"
glass_shatter_noise	observational	3	-25	A glass shattered just out of view.	"""I'm sorry,"" she said softly. ""I'm sorry.""

""I'm sorry,"" he said softly. ""I'm sorry.""

""I'm sorry,"" she said softly. ""I'm sorry."""
glass_shatter_noise	observational	3	-10	A glass shattered just out of view.	"""I'm sorry, I'm sorry,"" she said. ""I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry"
glass_shatter_noise	observational	3	-5	A glass shattered just out of view.	"""I'm sorry, I'm sorry,"" she said. ""I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry"
glass_shatter_noise	observational	3	-3	A glass shattered just out of view.	"""I'm sorry, I'm sorry,"" she said. ""I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry"
glass_shatter_noise	observational	3	0	A glass shattered just out of view.	"""I'm sorry, I'm sorry,"" she said. ""I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry"
glass_shatter_noise	observational	3	baseline	A glass shattered just out of view.	"""I'm sorry, I'm sorry,"" she said. ""I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry"
glass_shatter_noise	observational	3	3	A glass shattered just out of view.	"""I'm sorry, I'm sorry,"" she said. ""I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry"
glass_shatter_noise	observational	3	5	A glass shattered just out of view.	"""I'm sorry, I'm sorry,"" she said. ""I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry"
glass_shatter_noise	observational	3	10	A glass shattered just out of view.	"""I'm not going to let you go,"" he said. ""I'm not going to let you go. I'm not going to let you go. I'm not going to let you go. I'm not going to let you"
glass_shatter_noise	observational	3	25	A glass shattered just out of view.	"""I was in the middle of the street, and I saw a light coming from the sky, and I was like, 'Oh my God, I'm in the sky!' And I was like, 'Oh my God, I'm"
glass_shatter_noise	observational	3	50	A glass shattered just out of view.	The air was so hot, the air was so hot, the air was so hot, the air was so hot, the air was so hot, the air was so hot, the air was so hot, the air was so hot,
glass_shatter_noise	observational	3	100	A glass shattered just out of view.	KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK KK
glass_shatter_noise	declarative	3	-100	A glass was broken — you can hear it in the clip.	Someone shouted orders upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs upstairs
glass_shatter_noise	declarative	3	-50	A glass was broken — you can hear it in the clip.	"""It's just priceless,"" said Lesianianianianianianianianianianianianianianianianianianianianianianianianianianianianianianianianianianianianianianianian"
glass_shatter_noise	declarative	3	-25	A glass was broken — you can hear it in the clip.	"""I'm just trying to get my wife to calm down,"" she said. ""I'm just trying to get her to calm down.""

The woman said she had been told by her doctor that she had been taken to a hospital"
glass_shatter_noise	declarative	3	-10	A glass was broken — you can hear it in the clip.	"""I'm not sure what happened to the glass,"" he said. ""I'm not sure what happened to the glass.""

The man said he was taken to the hospital and treated for minor injuries.

""I'm not"
glass_shatter_noise	declarative	3	-5	A glass was broken — you can hear it in the clip.	"""I'm not going to lie, I'm not going to lie,"" he said. ""I'm not going to lie. I'm not going to lie. I'm not going to lie. I'm not going to lie. I"
glass_shatter_noise	declarative	3	-3	A glass was broken — you can hear it in the clip.	"""I'm not going to lie, I'm not going to lie,"" he said. ""I'm not going to lie. I'm not going to lie. I'm not going to lie. I'm not going to lie. I"
glass_shatter_noise	declarative	3	0	A glass was broken — you can hear it in the clip.	"The video shows the man, who is wearing a black T-shirt and jeans, walking down the street, then running into a car.

The man is seen running into the car, then running into a car.

The"
glass_shatter_noise	declarative	3	baseline	A glass was broken — you can hear it in the clip.	"The video shows the man, who is wearing a black T-shirt and jeans, walking down the street, then walking back to the car.

The man is seen running away from the car, then running back to the car."
